LPERMNO,fyear,prcc_f,ajex,adjust_prccf,prcc_pcchg
92588,2014,12.33,1,12.33,-0.398243045
92588,2015,10.6,1,10.6,-0.140308191
92588,2016,15.7,1,15.7,0.481132075
92588,2017,21.75,1,21.75,0.385350318
92588,2018,23.01,1,23.01,0.057931034
92588,2019,31.37,1,31.37,0.363320296
92588,2020,21.07,1,21.07,-0.328339178
10258,2008,7.92,0.0667,0.528264,
10258,2009,4.67,0.0667,0.311489,-0.410353535
10258,2010,4.12,0.0667,0.274804,-0.117773019
10258,2011,2.6,0.0667,0.17342,-0.368932039
10258,2012,6.71,0.0667,0.447557,1.580769231
10258,2013,24.21,0.0667,1.614807,2.60804769
10258,2014,18.25,0.0667,1.217275,-0.246179265
10258,2015,15.68,0.0667,1.045856,-0.140821918
10258,2016,3.54,0.0667,0.236118,-0.774234694
10258,2017,2.84,0.0667,0.189428,-0.197740113
10258,2018,0.1979,0.0667,0.01319993,-0.930316901
10258,2019,2.23,1,2.23,167.9402898
10258,2020,17.52,1,17.52,6.856502242
92594,2008,5.75,0.05,0.2875,
92594,2009,4.58,0.05,0.229,-0.203478261
92594,2010,2.58,0.05,0.129,-0.436681223
92594,2011,0.469,0.05,0.02345,-0.818217054
92594,2012,1.53,0.05,0.0765,2.262260128
92594,2013,4.96,0.05,0.248,2.241830065
92594,2014,1.51,0.05,0.0755,-0.695564516
92594,2015,1.47,0.05,0.0735,-0.026490066
92594,2016,1.94,1,1.94,25.39455782
92602,2008,43.51,1,43.51,
92602,2009,48.19,1,48.19,0.10756148
92602,2010,58.53,1,58.53,0.214567338
92602,2011,78.48,1,78.48,0.340850846
92602,2012,83.64,1,83.64,0.065749235
92602,2013,87.13,1,87.13,0.041726447
92602,2014,81.45,1,81.45,-0.065189946
92602,2015,87.91,1,87.91,0.079312462
92602,2016,91.49,1,91.49,0.040723467
92602,2017,105.65,1,105.65,0.154771013
92602,2018,66.76,1,66.76,-0.368102224
92602,2019,85.09,1,85.09,0.274565608
92602,2020,82.79,1,82.79,-0.027030203
92602,2021,95,1,95,0.14748158
93347,2010,2.61,1,2.61,
93347,2011,1.21,1,1.21,-0.536398467
93347,2012,1.068,1,1.068,-0.117355372
93347,2013,2.07,1,2.07,0.938202247
93347,2014,2.82,1,2.82,0.362318841
93347,2015,1.6,1,1.6,-0.432624113
93347,2016,1.8,1,1.8,0.125
93347,2017,1.349,1,1.349,-0.250555556
93347,2018,2.62,1,2.62,0.942179392
93347,2019,1.81,1,1.81,-0.309160305
93347,2020,1.12,1,1.12,-0.38121547
12081,2010,13.7,1,13.7,
92597,2008,20.16,1,20.16,
92597,2009,20.37,1,20.37,0.010416667
92597,2010,21.51,1,21.51,0.055964654
92597,2011,18.4,1,18.4,-0.144583914
92597,2012,18.19,1,18.19,-0.011413043
92597,2013,27.37,1,27.37,0.504672897
92597,2014,30.89,1,30.89,0.128607965
92597,2015,26.01,1,26.01,-0.157979929
92597,2016,31.64,1,31.64,0.21645521
92597,2017,38.85,1,38.85,0.227876106
92597,2018,52.3,1,52.3,0.346203346
92597,2019,30.88,1,30.88,-0.409560229
92597,2020,28.36,1,28.36,-0.081606218
92597,2021,42.65,1,42.65,0.503878702
93039,2009,4.73,1,4.73,
92984,2009,19.95,1,19.95,
92984,2010,44.34,1,44.34,1.222556391
92984,2011,38.55,1,38.55,-0.130581867
92984,2012,22.41,1,22.41,-0.418677043
92984,2013,33.55,1,33.55,0.497099509
92984,2014,49.34,1,49.34,0.470640835
92984,2015,67.1,1,67.1,0.359951358
92984,2016,96.55,1,96.55,0.438897168
92984,2017,114.5,1,114.5,0.185914034
92984,2018,81.57,1,81.57,-0.287598253
92984,2019,85.74,1,85.74,0.051121736
13262,2012,10.94,1,10.94,
13262,2013,5.79,1,5.79,-0.470749543
13262,2014,6.83,1,6.83,0.179620035
13262,2015,8.1,1,8.1,0.185944363
13262,2016,7.4,1,7.4,-0.086419753
13262,2017,5.95,1,5.95,-0.195945946
13262,2018,10.91,1,10.91,0.833613445
13262,2019,39.55,1,39.55,2.625114574
13262,2020,61.92,1,61.92,0.565613148
12413,2010,5.67,0.125,0.70875,
12413,2011,2.22,0.125,0.2775,-0.608465608
12413,2012,1.33,0.125,0.16625,-0.400900901
12413,2013,3.44,0.125,0.43,1.586466165
12413,2014,1.37,0.125,0.17125,-0.601744186
12413,2015,14.74,1,14.74,85.0729927
12413,2016,12.15,1,12.15,-0.175712347
12413,2017,40.05,1,40.05,2.296296296
12413,2018,36.46,1,36.46,-0.089637953
12413,2019,52.13,1,52.13,0.429786067
12413,2020,19.99,1,19.99,-0.616535584
12413,2021,16.25,1,16.25,-0.187093547
92931,2009,23.01,0.5,11.505,
92931,2010,19.25,0.5,9.625,-0.163407214
92931,2011,27.95,0.5,13.975,0.451948052
92931,2012,52.45,0.5,26.225,0.876565295
92931,2013,37.83,0.5,18.915,-0.278741659
92931,2014,49.83,0.5,24.915,0.317208565
92931,2015,58.9,0.5,29.45,0.182018864
18183,2018,13.83,0.5,6.915,
18183,2019,18.55,0.5,9.275,0.341287057
18183,2020,14.95,0.5,7.475,-0.194070081
18183,2021,14.19,1,14.19,0.898327759
14246,2013,5.95,1,5.95,
14246,2014,6.44,1,6.44,0.082352941
92618,2008,16.25,1,16.25,
92618,2009,28.3,1,28.3,0.741538462
92618,2010,35.16,1,35.16,0.242402827
92618,2011,39.48,1,39.48,0.122866894
92618,2012,44.18,1,44.18,0.119047619
92618,2013,48.72,1,48.72,0.102761431
92618,2014,71.68,1,71.68,0.471264368
92618,2015,93.2,1,93.2,0.300223214
92618,2016,90.67,1,90.67,-0.027145923
92618,2017,97.06,1,97.06,0.07047535
82831,2013,38.71,3,116.13,
82831,2014,42.16,2,84.32,-0.273917162
82831,2015,28.63,1,28.63,-0.660460152
82831,2016,9.2,1,9.2,-0.67865875
82831,2017,9.62,1,9.62,0.045652174
82831,2018,3.5,1,3.5,-0.636174636
92753,2008,7.58,1,7.58,
92753,2009,6.88,1,6.88,-0.092348285
92753,2010,3.66,1,3.66,-0.468023256
92753,2011,2.58,1,2.58,-0.295081967
92753,2012,3.4,1,3.4,0.317829457
92753,2013,5.55,1,5.55,0.632352941
92753,2014,5.27,1,5.27,-0.05045045
92753,2015,7.07,1,7.07,0.341555977
92753,2016,10.35,1,10.35,0.463932107
92753,2017,8.75,1,8.75,-0.154589372
92753,2018,6.73,1,6.73,-0.230857143
92753,2019,9.79,1,9.79,0.454680535
92753,2020,13.64,1,13.64,0.393258427
92658,2008,13.7,1,13.7,
92658,2009,22.45,1,22.45,0.638686131
92658,2010,30.03,1,30.03,0.337639198
92658,2011,26.16,1,26.16,-0.128871129
92658,2012,22.7,1,22.7,-0.132262997
11990,2010,14.2,1,14.2,
11990,2011,12.83,1,12.83,-0.096478873
11990,2012,15.23,1,15.23,0.187061574
11990,2013,24.34,1,24.34,0.598161523
11990,2014,23.21,1,23.21,-0.046425637
11990,2015,15.59,1,15.59,-0.328306764
11990,2016,15.39,1,15.39,-0.012828736
11990,2017,21.06,1,21.06,0.368421053
11990,2018,19.63,1,19.63,-0.067901235
11990,2019,29.17,1,29.17,0.48599083
11990,2020,40.49,1,40.49,0.388069935
16630,2017,9.9198,1,9.9198,
93031,2009,11.52,0.2,2.304,
93031,2010,14.76,0.2,2.952,0.28125
93031,2011,10.8,0.2,2.16,-0.268292683
93031,2012,8.13,0.2,1.626,-0.247222222
93031,2013,9.03,0.2,1.806,0.110701107
93031,2014,1.32,0.2,0.264,-0.853820598
93031,2015,0.87,0.2,0.174,-0.340909091
93031,2016,41.19,1,41.19,235.7241379
93031,2017,31.47,1,31.47,-0.235979607
92722,2008,8.12,1,8.12,
92722,2009,0.307,1,0.307,-0.962192118
92670,2008,1.03,1,1.03,
92670,2009,2.61,1,2.61,1.533980583
92670,2010,3.42,1,3.42,0.310344828
92670,2011,0.96,1,0.96,-0.719298246
92670,2012,1.07,1,1.07,0.114583333
92670,2013,0.6256,1,0.6256,-0.415327103
92670,2014,3.43,1,3.43,4.482736573
16158,2016,7.1,1,7.1,
16158,2017,17.57,1,17.57,1.474647887
16158,2018,22.4,1,22.4,0.274900398
16158,2019,18.03,1,18.03,-0.195089286
16158,2020,12.02,1,12.02,-0.333333333
16158,2021,27.02,1,27.02,1.247920133
93047,2009,10.42,1,10.42,
93047,2010,5.7,1,5.7,-0.452975048
93047,2011,6.22,1,6.22,0.09122807
93047,2012,6.78,1,6.78,0.090032154
93047,2013,5.79,1,5.79,-0.146017699
92635,2008,9.16,1,9.16,
92635,2009,14.87,1,14.87,0.623362445
92635,2010,18.02,1,18.02,0.211835911
92635,2011,14.75,1,14.75,-0.181465039
92635,2012,19.77,1,19.77,0.340338983
92635,2013,17.78,1,17.78,-0.100657562
92635,2014,20.02,1,20.02,0.125984252
92635,2015,18.87,1,18.87,-0.057442557
92635,2016,16.3,1,16.3,-0.136195019
92635,2017,21.95,1,21.95,0.346625767
92635,2018,14.82,1,14.82,-0.324829157
92635,2019,19.29,1,19.29,0.301619433
92635,2020,18.2,1,18.2,-0.056505962
92635,2021,20.72,1,20.72,0.138461538
92672,2008,12.83,1,12.83,
92672,2009,19.49,1,19.49,0.519095869
92672,2010,30.3,1,30.3,0.554643407
92672,2011,41.27,1,41.27,0.362046205
92672,2012,47.63,1,47.63,0.1541071
92672,2013,61.69,1,61.69,0.295192106
92672,2014,73.05,1,73.05,0.184146539
92672,2015,47.53,1,47.53,-0.34934976
92672,2016,58.76,1,58.76,0.236271828
92672,2017,48.09,1,48.09,-0.181586113
92672,2018,42.23,1,42.23,-0.121854855
14797,2014,7.25,1,7.25,
14797,2015,6.4,1,6.4,-0.117241379
14797,2016,2.7,1,2.7,-0.578125
14797,2017,7.34,1,7.34,1.718518519
14797,2018,25.14,1,25.14,2.42506812
14797,2019,21.57,1,21.57,-0.142004773
14797,2020,72.45,1,72.45,2.358831711
14797,2021,45.48,1,45.48,-0.372256729
12577,2011,13.16,1,13.16,
12577,2012,14.31,1,14.31,0.087386018
12577,2013,38.282,1,38.282,1.675192173
12577,2014,33.73,1,33.73,-0.118907058
12577,2015,10.81,1,10.81,-0.679513786
12577,2016,7.28,1,7.28,-0.326549491
12577,2017,5.89,1,5.89,-0.190934066
12577,2018,8.62,1,8.62,0.463497453
12577,2019,3.48,1,3.48,-0.596287703
12577,2020,6,1,6,0.724137931
12577,2021,3.92,1,3.92,-0.346666667
93345,2010,10.6,1,10.6,
93345,2011,5.3,1,5.3,-0.5
93345,2012,2.21,1,2.21,-0.583018868
93345,2013,1.4,1,1.4,-0.366515837
93345,2014,2.52,1,2.52,0.8
93345,2015,4.23,1,4.23,0.678571429
93345,2016,4.6,1,4.6,0.087470449
93345,2017,8.35,1,8.35,0.815217391
93345,2018,16.7,1,16.7,1
93345,2019,15.99,1,15.99,-0.04251497
93345,2020,21.83,1,21.83,0.365228268
93345,2021,31.27,1,31.27,0.432432432
92621,2008,20.77,0.1,2.077,
92621,2009,29.17,0.1,2.917,0.404429466
92621,2010,37.29,0.1,3.729,0.278368186
92621,2011,22.63,0.1,2.263,-0.393134889
92621,2012,21.29,0.1,2.129,-0.059213433
92621,2013,15.84,0.1,1.584,-0.255988727
92621,2014,13.88,0.1,1.388,-0.123737374
92621,2015,2.95,0.1,0.295,-0.787463977
92621,2016,2.08,0.1,0.208,-0.294915254
92621,2017,4.76,0.1,0.476,1.288461538
92621,2018,2.6,0.1,0.26,-0.453781513
92621,2019,2.71,0.1,0.271,0.042307692
92621,2020,24.15,1,24.15,88.11439114
92621,2021,42.73,1,42.73,0.769358178
20887,2021,11.9,1,11.9,
92680,2008,21.36,1,21.36,
92680,2009,26.54,1,26.54,0.242509363
92680,2010,28.74,1,28.74,0.082893745
92680,2011,28.08,1,28.08,-0.022964509
92680,2012,28.9,1,28.9,0.029202279
92680,2013,19.29,1,19.29,-0.332525952
92680,2014,21.83,1,21.83,0.131674443
92680,2015,17.34,1,17.34,-0.205680257
92680,2016,18.13,1,18.13,0.0455594
92680,2017,20.19,1,20.19,0.113623828
92680,2018,17.54,1,17.54,-0.131253096
92680,2019,17.68,1,17.68,0.007981756
92680,2020,15.6,1,15.6,-0.117647059
92680,2021,15.04,1,15.04,-0.035897436
92765,2008,5.38,1,5.38,
92765,2009,20.85,1,20.85,2.875464684
92765,2010,31.41,1,31.41,0.50647482
92765,2011,43.01,1,43.01,0.369309137
92765,2012,74.27,1,74.27,0.726807719
92765,2013,39.13,1,39.13,-0.473138549
92765,2014,46.81,1,46.81,0.196268847
92765,2015,25.32,1,25.32,-0.459089938
17904,2018,1.69,,,
17904,2019,0.65,,,
17904,2020,,1,,
93079,2009,12.69,1,12.69,
93079,2010,12.04,1,12.04,-0.051221434
93079,2011,16.15,1,16.15,0.341362126
93079,2012,17.97,1,17.97,0.112693498
93079,2013,21.48,1,21.48,0.195325543
93079,2014,29.2,1,29.2,0.359404097
93079,2015,20.39,1,20.39,-0.301712329
93079,2016,25.05,1,25.05,0.228543404
93079,2017,28,1,28,0.117764471
93079,2018,20.33,1,20.33,-0.273928571
93079,2019,20.7,1,20.7,0.018199705
93079,2020,26.82,1,26.82,0.295652174
92780,2008,5.36,1,5.36,
92780,2009,7.8,1,7.8,0.455223881
92780,2010,8.08,1,8.08,0.035897436
92780,2011,8.01,1,8.01,-0.008663366
92780,2012,20.79,1,20.79,1.595505618
92780,2013,53.5,1,53.5,1.573352573
92780,2014,43.24,1,43.24,-0.191775701
92780,2015,34.85,1,34.85,-0.194033302
92780,2016,39.48,1,39.48,0.132855093
92780,2017,29.9,1,29.9,-0.242654509
92780,2018,50.81,1,50.81,0.699331104
92780,2019,45.65,1,45.65,-0.101554812
92780,2020,52.3,1,52.3,0.145673604
92780,2021,83.54,1,83.54,0.597323136
13343,2012,27.78,1,27.78,
13343,2013,32.26,1,32.26,0.161267099
13343,2014,15.15,1,15.15,-0.530378177
13343,2015,12.9,1,12.9,-0.148514851
13343,2016,20.26,1,20.26,0.570542636
13343,2017,16.92,1,16.92,-0.164856861
13343,2018,12.23,1,12.23,-0.277186761
13343,2019,13.64,1,13.64,0.11529027
13343,2020,6.63,1,6.63,-0.513929619
13343,2021,6.88,1,6.88,0.037707391
92924,2009,24.2,1,24.2,
92924,2010,31.71,1,31.71,0.310330579
92924,2011,17.11,1,17.11,-0.46042258
92924,2012,24.44,1,24.44,0.428404442
92924,2013,41.15,1,41.15,0.683715221
92924,2014,30.97,1,30.97,-0.247387606
92924,2015,15.66,1,15.66,-0.49434937
92924,2016,28.65,1,28.65,0.829501916
12576,2011,7.8,1,7.8,
12576,2012,8.82,1,8.82,0.130769231
15222,2015,7.72,1,7.72,
15222,2016,6.95,1,6.95,-0.099740933
15222,2017,8,1,8,0.151079137
15222,2018,8.85,1,8.85,0.10625
15222,2019,27.68,1,27.68,2.127683616
15222,2020,46.4,1,46.4,0.676300578
15222,2021,19.09,1,19.09,-0.588577586
19453,2020,,1,,
92852,2008,18.78,1,18.78,
92852,2009,19.01,1,19.01,0.012247071
92852,2010,19.59,1,19.59,0.030510258
92852,2011,15.96,1,15.96,-0.185298622
92852,2012,23.47,1,23.47,0.470551378
92852,2013,43.6,1,43.6,0.857690669
92852,2014,46.66,1,46.66,0.070183486
92852,2015,40.12,1,40.12,-0.14016288
92852,2016,58.45,1,58.45,0.456879362
92852,2017,89.53,1,89.53,0.531736527
92852,2018,96.14,1,96.14,0.073830001
92852,2019,95.79,1,95.79,-0.003640524
92852,2020,93.11,1,93.11,-0.027977868
92852,2021,85.71,1,85.71,-0.079475889
92685,2008,10.03,1.0748,10.780244,
92685,2009,9.4001,1.0748,10.10322748,-0.062801595
92685,2010,6.74,1.0748,7.244152,-0.282986351
92685,2011,6.6,1.0748,7.09368,-0.020771513
92685,2012,10.49,1.0748,11.274652,0.589393939
92685,2013,12.74,1,12.74,0.129968357
92685,2014,11.39,1,11.39,-0.105965463
92685,2015,15.65,1,15.65,0.374012291
92685,2016,16.4,1,16.4,0.047923323
92685,2017,26.75,1,26.75,0.631097561
92685,2018,23.95,1,23.95,-0.104672897
92685,2019,21.83,1,21.83,-0.088517745
92685,2020,11.8,1,11.8,-0.459459459
92685,2021,16.99,1,16.99,0.439830508
92679,2008,6.68,1,6.68,
92679,2009,8.76,1,8.76,0.311377246
92679,2010,8.86,1,8.86,0.011415525
92679,2011,5.99,1,5.99,-0.323927765
92679,2012,3.36,1,3.36,-0.439065109
92679,2013,10.4,1,10.4,2.095238095
92679,2014,3.91,1,3.91,-0.624038462
92679,2015,0.81,1,0.81,-0.792838875
92679,2016,1.15,1,1.15,0.419753086
92679,2017,3.23,1,3.23,1.808695652
92679,2018,1.78,1,1.78,-0.448916409
92679,2019,1.7,1,1.7,-0.04494382
92679,2020,1.3,1,1.3,-0.235294118
92688,2008,8.85,0.2,1.77,
92688,2009,3.14,0.2,0.628,-0.64519774
92688,2010,2.3501,0.2,0.47002,-0.25156051
92688,2011,1.4501,0.2,0.29002,-0.382962427
92688,2012,2.67,0.2,0.534,0.841252327
92688,2013,1.411,0.2,0.2822,-0.471535581
92688,2014,2.01,0.2,0.402,0.424521616
92688,2015,1.52,0.2,0.304,-0.243781095
92688,2016,0.68,0.2,0.136,-0.552631579
92688,2017,2.88,0.2,0.576,3.235294118
92688,2018,1.185,0.2,0.237,-0.588541667
92688,2019,0.71,0.2,0.142,-0.400843882
92688,2020,0.61,0.2,0.122,-0.14084507
92688,2021,3.23,1,3.23,25.47540984
12963,2011,6.37,1,6.37,
12963,2012,2.53,1,2.53,-0.602825746
12963,2013,3.27,1,3.27,0.292490119
12963,2014,1.21,1,1.21,-0.629969419
12963,2015,0.29,1,0.29,-0.760330579
19997,2020,4.57,1,4.57,
92645,2008,0.57,1,0.57,
92645,2009,0.4,1,0.4,-0.298245614
92645,2010,0.169,1,0.169,-0.5775
92709,2008,22,1,22,
92709,2009,41.5,1,41.5,0.886363636
92709,2010,51.75,1,51.75,0.246987952
92709,2011,42.42,1,42.42,-0.180289855
92709,2012,57.92,1,57.92,0.365393682
92709,2013,86.41,1,86.41,0.491885359
92709,2014,75.27,1,75.27,-0.128920264
92709,2015,55.21,1,55.21,-0.266507241
92709,2016,71.37,1,71.37,0.292700598
92709,2017,85.38,1,85.38,0.196300967
92692,2008,11,1.1025,12.1275,
92692,2009,10.5,1.1025,11.57625,-0.045454545
92692,2010,11.25,1.1025,12.403125,0.071428571
92692,2011,9.2,1.1025,10.143,-0.182222222
92692,2012,14,1.1025,15.435,0.52173913
92692,2013,13.39,1.1025,14.762475,-0.043571429
92692,2014,11.4392,1.1025,12.611718,-0.145690814
92692,2015,11.13,1.1025,12.270825,-0.027029862
92692,2016,13.5,1.1025,14.88375,0.212938005
92692,2017,18.25,1.05,19.1625,0.287477954
92692,2018,13.02,1,13.02,-0.320547945
92788,2008,2.69,1,2.69,
92788,2009,5.2,1,5.2,0.933085502
92788,2010,4.5,1,4.5,-0.134615385
92788,2011,3.24,1,3.24,-0.28
92810,2008,9.75,1,9.75,
92810,2009,12.19,1,12.19,0.25025641
92810,2010,13.82,1,13.82,0.133716161
92810,2011,15.5,1,15.5,0.121562952
92810,2012,18.25,1,18.25,0.177419355
92810,2013,18.85,1,18.85,0.032876712
92810,2014,22.94,1,22.94,0.216976127
92810,2015,25.98,1,25.98,0.132519616
92810,2016,38.61,1,38.61,0.486143187
92810,2017,43.22,1,43.22,0.119399119
92810,2018,35.4,1,35.4,-0.180934752
92810,2019,39.19,1,39.19,0.107062147
92810,2020,27.99,1,27.99,-0.285787191
92810,2021,41.51,1,41.51,0.483029653
92694,2008,10.05,1,10.05,
92694,2009,10.93,1,10.93,0.087562189
92694,2010,11.14,1,11.14,0.019213175
92694,2011,9.32,1,9.32,-0.163375224
92694,2012,10.98,1,10.98,0.178111588
92694,2013,10.285,1,10.285,-0.063296903
92694,2014,9.18,1,9.18,-0.107438017
92694,2015,6.17,1,6.17,-0.32788671
92694,2016,5.81,1,5.81,-0.05834684
92694,2017,5.47,1,5.47,-0.058519793
92694,2018,4.96,1,4.96,-0.093235832
92694,2019,5.18,1,5.18,0.044354839
92694,2020,4.84,1,4.84,-0.065637066
92694,2021,7.06,1,7.06,0.458677686
92951,2009,22.76,1.45,33.002,
92951,2010,21.84,1.45,31.668,-0.040421793
92951,2011,14.05,1.45,20.3725,-0.356684982
92951,2012,19.71,1.45,28.5795,0.402846975
92951,2013,14.68,1.45,21.286,-0.255200406
92951,2014,15.46,1.45,22.417,0.053133515
92951,2015,12.39,1.45,17.9655,-0.198576973
92951,2016,14.6,1.45,21.17,0.178369653
92951,2017,17.83,1.45,25.8535,0.221232877
92951,2018,14.48,1.45,20.996,-0.187885586
92951,2019,16.65,1.45,24.1425,0.149861878
92951,2020,3.38,1,3.38,-0.859997929
92951,2021,2.78,1,2.78,-0.177514793
93065,2009,11.94,1,11.94,
93065,2010,17.41,1,17.41,0.458123953
93065,2011,22.54,1,22.54,0.294658242
93065,2012,21.38,1,21.38,-0.051464064
93065,2013,22.76,1,22.76,0.064546305
93065,2014,18.51,1,18.51,-0.186731107
93065,2015,24.81,1,24.81,0.340356564
93065,2016,25.68,1,25.68,0.035066505
93065,2017,23.47,1,23.47,-0.08605919
93065,2018,14.38,1,14.38,-0.38730294
93065,2019,14.27,1,14.27,-0.007649513
93065,2020,7.76,1,7.76,-0.456201822
93065,2021,7.43,1,7.43,-0.042525773
92717,2008,9.75,1,9.75,
92717,2009,11.02,1,11.02,0.13025641
92717,2010,24.54,1,24.54,1.226860254
92696,2008,3.19,1,3.19,
92696,2009,7.71,1,7.71,1.4169279
92696,2010,3.29,1,3.29,-0.573281453
92696,2011,0.98,1,0.98,-0.70212766
92696,2012,1.0299,1,1.0299,0.050918367
92696,2013,2.56,1,2.56,1.485678221
92696,2014,4.97,1,4.97,0.94140625
92696,2015,3,1,3,-0.39637827
92696,2016,2.35,1,2.35,-0.216666667
92696,2017,3.7,1,3.7,0.574468085
92696,2018,2.17,1,2.17,-0.413513514
92748,2008,8.5,0.0667,0.56695,
92748,2009,9.83,0.0667,0.655661,0.156470588
92748,2010,4,0.0667,0.2668,-0.593082401
92748,2011,2.69,0.0667,0.179423,-0.3275
92748,2012,2.41,0.0667,0.160747,-0.104089219
92748,2013,4.4,0.0667,0.29348,0.825726141
92748,2014,3.63,0.0667,0.242121,-0.175
92748,2015,3.01,0.0667,0.200767,-0.170798898
92748,2016,1.7,0.0667,0.11339,-0.435215947
92748,2017,1.11,0.0667,0.074037,-0.347058824
92748,2018,3.25,1,3.25,42.89697043
92748,2019,8.5,1,8.5,1.615384615
92748,2020,3.09,1,3.09,-0.636470588
92697,2008,29.45,1,29.45,
92697,2009,40.66,1,40.66,0.380645161
92697,2010,29.52,1,29.52,-0.273979341
92697,2011,15.07,1,15.07,-0.489498645
92697,2012,24.62,1,24.62,0.633709356
92697,2013,37.38,1,37.38,0.518277823
15339,2015,33.06,1,33.06,
15339,2016,37.8,1,37.8,0.143375681
16917,2017,44.15,1,44.15,
16917,2018,45.06,1,45.06,0.020611552
16917,2019,64.48,1,64.48,0.430980914
16917,2020,88.35,1,88.35,0.370192308
16917,2021,82.89,1,82.89,-0.06179966
93074,2009,14.77,1,14.77,
19315,2020,2.37,1,2.37,
19315,2021,2.86,1,2.86,0.206751055
93339,2010,10.38,0.0667,0.692346,
93339,2011,1.25,0.0667,0.083375,-0.879576108
93339,2012,1.57,0.0667,0.104719,0.256
93339,2013,4.7,0.0667,0.31349,1.993630573
93339,2014,5.54,0.0667,0.369518,0.178723404
93339,2015,2.42,0.0667,0.161414,-0.563176895
93339,2016,1.08,0.0667,0.072036,-0.553719008
93339,2017,1.33,0.0667,0.088711,0.231481481
93339,2018,0.7181,0.0667,0.04789727,-0.460075188
93339,2019,7.58,1,7.58,157.2553661
93339,2020,4.22,1,4.22,-0.443271768
92772,2008,5.39,1,5.39,
92772,2009,12.47,1,12.47,1.313543599
92772,2010,16.14,1,16.14,0.294306335
92772,2011,13.61,1,13.61,-0.156753408
92772,2012,19.39,1,19.39,0.42468773
92772,2013,30.908,1,30.908,0.594017535
92772,2014,20.89,1,20.89,-0.324123204
92772,2015,15.61,1,15.61,-0.252752513
92772,2016,18.17,1,18.17,0.163997438
92772,2017,28.48,1,28.48,0.567418822
92771,2008,7.27,1,7.27,
92771,2009,20.19,1,20.19,1.777166437
92771,2010,30.65,1,30.65,0.518078257
92771,2011,36.26,1,36.26,0.183034258
92771,2012,55.08,1,55.08,0.519029233
92771,2013,62.3,1,62.3,0.131082062
92771,2014,76,1,76,0.219903692
92771,2015,50.67,1,50.67,-0.333289474
92771,2016,34.3,1,34.3,-0.323070851
79678,2008,8.64,1,8.64,-0.683632369
79678,2009,11.11,1,11.11,0.28587963
79678,2010,12.44,1,12.44,0.119711971
79678,2011,12.32,1,12.32,-0.009646302
79678,2012,10.62,1,10.62,-0.137987013
79678,2013,17.83,1,17.83,0.678907721
79678,2014,20.15,1,20.15,0.130117779
79678,2015,38.71,1,38.71,0.921091811
79678,2016,36.11,1,36.11,-0.067166107
79678,2017,63.32,1,63.32,0.753530878
79678,2018,46.57,1,46.57,-0.264529375
79678,2019,59.42,1,59.42,0.275928709
79678,2020,92.85,1,92.85,0.562605183
79678,2021,66.53,1,66.53,-0.283467959
92728,2008,4,1,4,
92728,2009,7.2,1,7.2,0.8
92728,2010,4.99,1,4.99,-0.306944444
92728,2011,2.57,1,2.57,-0.48496994
92728,2012,3.1201,1,3.1201,0.214046693
92728,2013,10.56,1,10.56,2.384506907
92728,2014,14.01,1,14.01,0.326704545
92728,2015,12.78,1,12.78,-0.087794433
92728,2016,12.92,1,12.92,0.010954617
92728,2017,6.71,1,6.71,-0.480650155
92728,2018,8.28,1,8.28,0.233979136
92728,2019,5.46,1,5.46,-0.34057971
92728,2020,9.58,1,9.58,0.754578755
92775,2008,2.6,1,2.6,
92775,2009,9.15,1,9.15,2.519230769
92775,2010,9.45,1,9.45,0.032786885
92775,2011,5.59,1,5.59,-0.408465608
92775,2012,18.03,1,18.03,2.225402504
92775,2013,32.84,1,32.84,0.821408763
92775,2014,48.34,1,48.34,0.471985384
92775,2015,89.28,1,89.28,0.846917667
92775,2016,101.35,1,101.35,0.135192652
92775,2017,340.45,1,340.45,2.359151455
92775,2018,219.57,1,219.57,-0.35505948
92775,2019,303.44,1,303.44,0.381973858
92775,2020,273.79,1,273.79,-0.097712892
92775,2021,122.6,1,122.6,-0.552211549
